Title,Tags,Score,Date,Matched_Type,AnswerCount,ViewCount,PostLength,TagCount,Cluster,PCA1,PCA2
Is this Java encryption code thread safe?,|java|encryption|cryptography|thread-safety|,11,2011-03-15T03:13:01.310,thread_safety_violation,3,15853,2681,1,1,0.7413526906897693,-0.39797110162519345
"Why does integer division by zero 1/0 give error but floating point 1/0.0 returns ""Inf""?",|java|double|int|,34,2011-03-13T19:00:34.547,division_by_zero,5,21205,456,1,1,1.1444195612825374,-0.935183480054394
,,12,2011-03-11T02:49:32.550,thread_safety_violation,0,0,11080,0,3,-1.172592636256284,2.640642888917103
,,14,2011-03-14T16:11:31.523,thread_safety_violation,0,0,494,0,0,-0.7462832591950664,-0.1467680552532565
How do open a file for writing only if it doesn't already exist in ruby,|ruby|file-io|,21,2011-03-07T22:43:29.960,thread_safety_violation,1,10972,407,1,1,0.5593197452430501,-0.9352681130146903
,,11,2011-03-11T03:14:00.817,thread_safety_violation,0,0,870,0,0,-0.7648298019523424,-0.057687070981293706
,,79,2011-03-17T00:26:17.737,null_dereference,0,0,13736,0,3,-1.2010884660670402,3.5687081554311835
how to determine the available physical memory in linux,|linux|memory|,12,2011-03-12T19:12:13.837,resource_leak,5,29796,1040,1,1,1.140751551280714,-0.8337669944316848
Ruby String to Class Name,|ruby|metaprogramming|,39,2011-03-14T17:37:00.860,uninitialized_value,7,35056,1224,1,1,1.4514990385595405,-0.721801606220219
SWIG wrapped vector of vectors (C++ to python) - how to recognise the inner vector as a proxy object?,|c++|python|vector|swig|,12,2011-03-10T20:39:08.873,resource_leak,1,5899,1709,1,1,0.46996449004854574,-0.6349764182214913
,,36,2011-03-15T07:41:07.960,null_dereference,0,0,924,0,0,-0.7379325787093736,0.04127184710812941
g++ does not show a 'unused' warning,|c++|g++|,27,2011-03-14T18:36:43.380,dead_store,3,2380,465,1,1,0.7776706002959906,-0.9628791532632426
,,71,2011-03-07T22:53:46.723,thread_safety_violation,0,0,1992,0,0,-0.7400235183307995,0.4417595019295807
,,13,2011-03-16T14:26:42.250,null_dereference,0,0,3984,0,0,-0.8872251957634295,0.7710334057459146
Wampserver 2.1 gives orange icon after install on Windows 7,|php|mysql|apache|windows-7|wamp|,18,2011-03-11T13:47:26.060,thread_safety_violation,16,53930,1907,1,1,2.664741951436876,-0.7512274871207594
"ConcurrentDictionary<TKey,TValue> vs Dictionary<TKey,TValue>",|c#|c#-4.0|dictionary|concurrent-collections|,29,2011-03-14T19:32:22.770,thread_safety_violation,5,12322,1554,1,1,1.0477967139269981,-0.6848573442878895
,,15,2011-03-17T23:48:07.860,thread_safety_violation,0,0,1377,0,0,-0.7804862834314179,0.0896890752501316
,,24,2011-03-14T19:59:55.403,resource_leak,0,0,775,0,0,-0.7459137142456364,-0.03871554709917856
How to implement a lock?,|javascript|events|locking|dom-events|deadlock|,111,2011-03-17T23:57:20.660,thread_safety_violation,9,147962,821,1,1,2.405613052508627,-0.3390259170913048
,,13,2011-03-14T02:30:58.940,thread_safety_violation,0,0,1929,0,0,-0.8049194801325839,0.22861369261127956
Deadlock when locking manualResetEvent,|.net|deadlock|manualresetevent|,11,2011-03-16T08:35:53.273,thread_safety_violation,2,3104,908,1,1,0.6156468256329484,-0.8776037503417059
Utilities for creating a lock hierarchy?,|c++|,19,2011-03-17T15:06:40.273,thread_safety_violation,3,4162,569,1,1,0.7736013930856538,-0.9580100628413416
,,14,2011-03-18T14:16:34.570,thread_safety_violation,0,0,2426,0,0,-0.8236626473210003,0.3631856604528822
How to repair obstructed directories in working copies,|svn|tortoisesvn|,11,2011-03-17T12:29:58.327,thread_safety_violation,5,38352,711,1,1,1.1978763772850247,-0.9022741424058375
How do you implement a guard clause in JavaScript?,|javascript|undefined|,15,2011-03-17T12:40:51.657,uninitialized_value,4,27509,601,1,1,1.0202636782237775,-0.924564319089568
How to create a single instance application in C or C++,|c++|c|linux|single-instance|,65,2011-03-17T12:49:07.457,thread_safety_violation,15,45804,215,1,1,2.614798836081215,-1.0384972916534652
,,17,2011-03-15T09:38:03.810,thread_safety_violation,0,0,1579,0,0,-0.7862518748497933,0.14978366163765272
How To Avoid Locking Database In Entity Framework 4 When Doing Many Updates,|c#|sql|entity-framework|,15,2011-03-16T19:42:35.550,resource_leak,4,19058,1556,1,1,0.93745784643986,-0.6939453806340941
Perl - Use of uninitialized value?,|perl|command-line-arguments|,11,2011-03-20T13:06:37.307,uninitialized_value,4,47815,383,1,1,1.1314058089333021,-0.9441079609651568
Tracing memory leak in Ruby on Rails 3 / Postgres / Apache Passenger application,|ruby-on-rails-3|postgresql|memory-leaks|rspec-rails|,15,2011-03-20T16:02:59.670,resource_leak,1,4102,4723,1,1,0.3432622119662371,0.1661751376091514
,,21,2011-03-15T09:46:46.030,resource_leak,0,0,982,0,0,-0.7576915631140495,0.005757684608427361
,,17,2011-03-18T03:29:28.203,uninitialized_value,0,0,1239,0,0,-0.7726343841858091,0.060040254111727684
,,34,2011-03-21T11:13:21.460,thread_safety_violation,0,0,778,0,0,-0.7344098681062426,-0.004041472157474623
,,15,2011-03-21T15:36:32.467,thread_safety_violation,0,0,723,0,0,-0.754292639624813,-0.08293500863797125
Is this very likely to create a memory leak in Tomcat?,|spring|apache|tomcat|,51,2011-03-13T21:00:48.773,resource_leak,5,183156,8804,1,3,1.6836946829072745,1.7370240376972574
,,11,2011-03-19T05:31:36.853,thread_safety_violation,0,0,469,0,0,-0.7487691732574668,-0.16353150162216415
,,26,2011-03-18T22:09:56.580,resource_leak,0,0,3129,0,0,-0.8378700112784059,0.5894020186877269
How do I programmatically create a new KeyStore?,|java|keystore|,65,2011-03-15T13:39:36.433,uninitialized_value,6,100569,291,1,1,1.7349977011251339,-0.6929386360051224
,,41,2011-03-21T12:06:41.883,thread_safety_violation,0,0,151,0,0,-0.7011608129359833,-0.14582131874110368
,,16,2011-03-21T09:28:19.847,thread_safety_violation,0,0,298,0,0,-0.7361083762479546,-0.19172604591078882
Creating an array of objects in Java,|java|arrays|class|,219,2011-03-19T19:13:08.553,null_dereference,9,820252,674,1,1,6.081593867768966,1.69483611500369
Are Android's BroadcastReceivers started in a new thread?,|android|multithreading|concurrency|broadcastreceiver|,45,2011-03-22T16:57:44.453,thread_safety_violation,5,25757,357,1,1,1.1851708315898055,-0.9124880953457745
WPF mutex for single app instance not working,|c#|wpf|mutex|,22,2011-03-21T10:12:34.873,thread_safety_violation,7,17956,881,1,1,1.3553185485374428,-0.9133482163717931
,,46,2011-03-17T15:59:23.870,thread_safety_violation,0,0,1275,0,0,-0.740366634778999,0.16780093916460367
,,34,2011-03-23T13:26:33.163,null_dereference,0,0,786,0,0,-0.7347302796512776,-0.0019298625686293585
,,44,2011-03-21T10:24:55.073,thread_safety_violation,0,0,199,0,0,-0.6995960820655583,-0.12298699480426588
,,15,2011-03-16T05:53:53.077,null_dereference,0,0,1102,0,0,-0.7694721365708425,0.017102495633574587
,,82,2011-03-23T13:30:23.377,thread_safety_violation,0,0,5501,0,3,-0.8677776317560824,1.4052347013173236
How to ensure only a single instance of my application runs?,|delphi|delphi-xe|,34,2011-03-22T11:24:42.963,thread_safety_violation,4,19172,455,1,1,1.0042411351107667,-0.919890019256797
,,12,2011-03-15T21:44:03.887,out_of_bounds,0,0,1627,0,0,-0.7939863443543937,0.14551220849778101
ApplicationBarIconButton is null,|windows-phone-7|,21,2011-03-17T03:30:51.887,null_dereference,5,6296,569,1,1,1.0461769513501327,-0.9872531886778563
,,18,2011-03-22T19:26:06.117,thread_safety_violation,0,0,176,0,0,-0.7288973000924156,-0.21715164787150218
Why is the return value of malloc(0) implementation-defined?,|c++|c|memory-management|malloc|,18,2011-03-21T00:17:00.560,null_dereference,3,971,589,1,1,0.7548138674807869,-0.9642202158938264
,,15,2011-03-24T05:32:35.167,null_dereference,0,0,717,0,0,-0.7540523309660367,-0.08451871582960523
Getting the saved instruction pointer address from a signal handler,|c|linux|pthreads|signals|cancellation|,14,2011-03-22T19:56:23.493,resource_leak,1,9269,750,1,1,0.5284664730107601,-0.8727737932900005
,,16,2011-03-21T00:25:08.413,null_dereference,0,0,1562,0,0,-0.7867334003634723,0.14190826912676777
,,45,2011-03-22T11:37:51.677,thread_safety_violation,0,0,710,0,0,-0.7188999694577858,0.01528028981781605
,,262,2011-03-15T22:34:07.543,out_of_bounds,0,0,25876,0,3,-1.4745937770788282,7.39312035713365
Does c# ?? operator short circuit?,|c#|operators|short-circuiting|,37,2011-03-15T22:36:08.400,null_dereference,3,7005,436,1,1,0.8148407517243398,-0.9249100825289117
,,13,2011-03-24T07:31:53.843,null_dereference,0,0,1940,0,0,-0.8053600460070068,0.23151715579594184
,,11,2011-03-24T07:42:07.183,null_dereference,0,0,664,0,0,-0.7565792046676931,-0.11206101789406007
,,70,2011-03-17T21:47:29.637,resource_leak,0,0,11404,0,3,-1.1181501011112638,2.9226799610714815
,,23,2011-03-25T20:34:33.103,null_dereference,0,0,1096,0,0,-0.7599326275370407,0.04262456551865017
,,16,2011-03-23T14:41:15.013,division_by_zero,0,0,702,0,0,-0.7522891592722181,-0.08508976167410141
,,39,2011-03-17T08:47:17.993,null_dereference,0,0,1471,0,0,-0.7563535179605019,0.19581781914919255
Why doesn't the program crash when I call a member function through a null pointer in C++?,|c++|null|member-functions|,17,2011-03-25T10:49:10.993,null_dereference,6,1873,412,1,1,1.1539955574122862,-1.0741936001198895
Difference between [NSMutableArray array] vs [[NSMutableArray alloc] init],|iphone|objective-c|ios|ipad|memory-leaks|,59,2011-03-24T17:38:32.327,resource_leak,2,31173,545,1,1,0.8339705388256234,-0.739524926467101
,,33,2011-03-24T17:50:19.710,resource_leak,0,0,1423,0,0,-0.7614054489715615,0.16281882880858858
What feature corresponds to 'synchronized' in Java?,|java|c++|multithreading|synchronization|,50,2011-03-25T07:25:11.957,thread_safety_violation,5,26880,148,1,1,1.2052744422877906,-0.9478618380358547
,,19,2011-03-22T16:27:12.493,uninitialized_value,0,0,1974,0,0,-0.7997473947921363,0.26082082935606654
,,53,2011-03-25T07:29:53.210,thread_safety_violation,0,0,142,0,0,-0.6868515493852809,-0.10753821391349032
SQL Transaction was deadlocked,|sql-server|exception|stored-procedures|triggers|,33,2011-03-22T09:41:31.090,thread_safety_violation,4,94830,830,1,1,1.3869555603995212,-0.6322244500721022
What is singular and non-singular values in the context of STL iterators?,|c++|pointers|stl|iterator|standards|,15,2011-03-26T11:07:04.690,uninitialized_value,4,5505,1356,1,1,0.8740118572491316,-0.7811424651137027
,,12,2011-03-22T16:32:52.450,thread_safety_violation,0,0,443,0,0,-0.7465654356892252,-0.16700601065132267
,,18,2011-03-17T09:41:54.643,thread_safety_violation,0,0,1264,0,0,-0.772473270217165,0.0700272562114579
Example of a task that a NoSQL database can't handle (if any),|mongodb|rdbms|acid|nosql|,14,2011-03-25T21:50:47.743,thread_safety_violation,6,8941,1763,1,1,1.1336638890808761,-0.7098167471407857
,,11,2011-03-17T09:48:42.337,uninitialized_value,0,0,1293,0,0,-0.7817715623960639,0.05396428602890123
Cross-compiling boost for Windows on Linux,|c++|mingw|cross-compiling|,12,2011-03-23T20:34:07.737,dead_store,7,14060,8292,1,3,1.0263321934395409,0.9990211648914445
,,42,2011-03-22T12:45:12.440,thread_safety_violation,0,0,983,0,0,-0.733321213572737,0.07717430063339563
Implementing a FIFO mutex in pthreads,|c|pthreads|mutex|,13,2011-03-22T01:33:45.810,thread_safety_violation,6,21373,934,1,1,1.231250099072739,-0.9004595379296225
Delphi Singleton Pattern,|delphi|singleton|design-patterns|,24,2011-03-22T13:34:15.533,thread_safety_violation,6,20690,1471,1,1,1.2189278536179144,-0.723181225019115
,,122,2011-03-26T19:11:47.077,out_of_bounds,0,0,525,0,0,-0.6219856488692335,0.2273424224390983
,,13,2011-03-24T15:45:35.527,resource_leak,0,0,1473,0,0,-0.7866560220655933,0.10825194604709774
,,16,2011-03-29T13:31:31.720,null_dereference,0,0,560,0,0,-0.7466018543478482,-0.12257083187610544
why allow extension methods on null objects?,|c#|extension-methods|,16,2011-03-28T13:09:19.473,null_dereference,7,7587,251,1,1,1.3189074697953902,-1.12629046498861
,,31,2011-03-27T16:46:06.800,uninitialized_value,0,0,620,0,0,-0.7315689402324375,-0.0559104279409353
,,17,2011-03-28T13:22:29.343,null_dereference,0,0,552,0,0,-0.7451190427559351,-0.12129421933036198
,,12,2011-03-29T06:48:08.507,thread_safety_violation,0,0,718,0,0,-0.7575795825498006,-0.09441943103476567
,,12,2011-03-29T06:52:41.207,thread_safety_violation,0,0,732,0,0,-0.7581403027536118,-0.09072411425428638
,,82,2011-03-28T14:01:16.990,division_by_zero,0,0,461,0,0,-0.6659183583840812,0.07492066034478805
"How can I get rid of an ""unused variable"" warning in Xcode?",|objective-c|xcode|compiler-warnings|unused-variables|,102,2011-03-27T17:57:42.250,dead_store,10,66008,826,1,1,2.092360080146059,-0.5969744003682099
,,32,2011-03-25T16:43:12.657,thread_safety_violation,0,0,3866,0,0,-0.8604135245834791,0.8042633848676318
,,23,2011-03-30T09:08:02.473,resource_leak,0,0,562,0,0,-0.7385451569059597,-0.09832537453677324
,,19,2011-03-29T23:31:14.370,thread_safety_violation,0,0,6804,0,3,-0.9931958651069707,1.5357051186214135
,,80,2011-03-30T09:50:50.000,uninitialized_value,0,0,801,0,0,-0.6818606491418218,0.1578876236015357
Why doesn't memory get released to system after large queries (or series of queries) in django?,|python|django|memory-leaks|,26,2011-03-31T00:51:01.670,resource_leak,2,6805,3216,1,1,0.5601570952393249,-0.20818536593413703
,,11,2011-03-31T03:13:28.250,out_of_bounds,0,0,598,0,0,-0.753935809421155,-0.1294817970020338
,,32,2011-03-30T12:35:24.337,resource_leak,0,0,2495,0,0,-0.8055029960531193,0.4423862915792694
How do I get @ParametersAreNonnullByDefault to work?,|java|maven|annotations|nullpointerexception|findbugs|,30,2011-04-01T16:26:58.620,null_dereference,2,14072,400,1,1,0.7159057901426471,-0.9194704035982829
,,17,2011-04-01T16:32:54.907,thread_safety_violation,0,0,117,0,0,-0.7276966649946612,-0.23611299072382494
,,28,2011-03-26T03:45:28.557,uninitialized_value,0,0,598,0,0,-0.7341750086242259,-0.07188202071402598
,,21,2011-04-01T21:02:52.823,thread_safety_violation,0,0,1359,0,0,-0.7727909571738202,0.10526728648276189
,,220,2011-04-01T22:25:59.257,thread_safety_violation,0,0,2720,0,0,-0.5959833619441287,1.1387610725682185
How to set font custom font to Spinner text programmatically?,|android|fonts|spinner|android-spinner|android-fonts|,96,2011-03-30T07:56:42.200,null_dereference,7,79645,2085,1,1,1.7183607519411033,-0.18821338260853324
"I want to wait on both a file descriptor and a mutex, what's the recommended way to do this?",|c++|python|linux|multithreading|event-driven|,23,2011-04-02T17:41:20.857,thread_safety_violation,8,11225,2240,1,1,1.3960625631097296,-0.5890567930306136
,,172,2011-03-30T08:31:58.107,thread_safety_violation,0,0,841,0,0,-0.576521902554204,0.4801621079279222
,,47,2011-03-30T08:40:29.430,thread_safety_violation,0,0,674,0,0,-0.7151333174113723,0.012554490937189588
,,11,2011-03-26T16:36:05.050,thread_safety_violation,0,0,958,0,0,-0.7683543289477265,-0.03445936550399546
,,56,2011-03-23T21:58:07.587,thread_safety_violation,0,0,690,0,0,-0.7053125400795385,0.04727170932617848
,,13,2011-04-02T18:43:30.523,thread_safety_violation,0,0,1166,0,0,-0.7743602290248781,0.02721892807515953
,,12,2011-03-30T14:08:53.203,out_of_bounds,0,0,552,0,0,-0.750931042990326,-0.13823533000330548
,,17,2011-03-28T16:42:15.300,resource_leak,0,0,1274,0,0,-0.7740361846953369,0.06927854606292584
How can I clear a transaction deadlock?,|mysql|deadlock|,25,2011-03-28T16:43:59.367,thread_safety_violation,3,76968,2677,1,1,1.0800067006721559,-0.19643985103148018
CakePHP passing data to element,|php|cakephp|,15,2011-04-02T12:33:22.463,uninitialized_value,10,45152,1152,1,1,1.8682141920132214,-0.8586485219462198
SSRS 2008 - Dealing with division by zero scenarios,|ssrs-2008|,49,2011-03-29T11:32:18.447,division_by_zero,4,44951,1111,1,1,1.131319524724571,-0.6304698510280039
,,11,2011-03-27T05:49:55.563,resource_leak,0,0,324,0,0,-0.7429617140037089,-0.20180442541998508
,,37,2011-04-03T15:44:01.787,division_by_zero,0,0,14444,0,3,-1.2782656897715141,3.6132802743912666
,,11,2011-03-30T20:31:07.147,thread_safety_violation,0,0,1140,0,0,-0.775643691597271,0.013579752642234943
Operator= overloading in C++,|c++|visual-c++|string|operator-overloading|,11,2011-03-28T18:33:07.183,null_dereference,5,1350,959,1,1,0.9928558018009627,-0.9307507957126264
,,32,2011-03-29T17:18:35.780,resource_leak,0,0,2295,0,0,-0.7974927074272462,0.38959605185813706
Caching with Hibernate + Spring - some Questions,|hibernate|spring|caching|ehcache|second-level-cache|,66,2011-03-23T12:44:07.693,thread_safety_violation,2,13748,3568,1,1,0.6291609757691335,0.037880455367170225
,,14,2011-03-30T17:05:54.243,null_dereference,0,0,825,0,0,-0.7595402868708864,-0.059400208514782435
,,91,2011-03-30T17:18:01.603,thread_safety_violation,0,0,1582,0,0,-0.7003544257101961,0.40130395319303325
,,85,2011-03-25T17:58:40.790,thread_safety_violation,0,0,979,0,0,-0.683177805784458,0.22181204762628695
System.Net.ServicePointManager.DefaultConnectionLimit == 24 --> BUG?,|.net|asp.net|.net-4.0|,13,2011-03-30T15:12:00.243,out_of_bounds,1,11704,847,1,1,0.5362572764787046,-0.8443770427489428
,,12,2011-03-23T22:08:44.787,thread_safety_violation,0,0,1447,0,0,-0.786777084591108,0.09800099274876185
Ruby way: catch division by zero,|ruby|refactoring|divide-by-zero|,24,2011-04-03T16:48:44.043,division_by_zero,8,21872,839,1,1,1.5094718383390244,-0.9284347840617266
,,26,2011-03-30T21:14:27.433,thread_safety_violation,0,0,1250,0,0,-0.7626133496383285,0.09343771650768821
"Should one dispose of the WebResponse reference in WebException, if raised from WebClient?",|.net|httpwebrequest|webclient|dispose|httpwebresponse|,11,2011-03-30T17:38:01.780,resource_leak,1,1505,1926,1,1,0.4369441825995386,-0.5922422273713751
,,21,2011-03-25T18:15:10.060,null_dereference,0,0,20651,0,3,-1.5454633980255357,5.197413809983191
,,11,2011-03-30T01:02:04.583,null_dereference,0,0,3551,0,0,-0.8722077209821707,0.6499660924804856
Make file problem?,|c|makefile|compiler-errors|,11,2011-04-03T10:15:44.780,dead_store,3,26313,5983,1,3,0.6642516977529757,0.5001504375086833
,,16,2011-03-31T06:53:15.077,null_dereference,0,0,680,0,0,-0.7514080275233721,-0.09089668804342597
,,19,2011-04-03T17:15:54.387,uninitialized_value,0,0,723,0,0,-0.7496430394373003,-0.06938212009961646
,,23,2011-03-31T17:31:00.030,resource_leak,0,0,745,0,0,-0.7458745709986335,-0.05002230519193711
Are Delphi simple types thread safe?,|multithreading|delphi|thread-safety|,13,2011-03-30T01:51:27.600,thread_safety_violation,4,9089,262,1,1,0.9343994696137108,-1.0675828612009421
,,15,2011-03-30T02:08:06.700,thread_safety_violation,0,0,668,0,0,-0.7520898102526978,-0.09745232456128265
Pthread Mutex lock unlock by different threads,|linux|pthreads|mutex|,20,2011-03-28T04:37:33.083,thread_safety_violation,3,26312,1186,1,1,0.8668347985077184,-0.7355320016798428
"Programmatically Lighten or Darken a hex color (or rgb, and blend colors)",|javascript|colors|hex|,704,2011-04-06T00:39:35.607,out_of_bounds,23,341477,2597,1,1,5.8570622287587515,2.3401815166168647
Apache ZooKeeper: How do writes work,|synchronization|replication|apache-zookeeper|,24,2011-03-24T13:39:52.343,thread_safety_violation,1,12891,928,1,1,0.5520577999089216,-0.7827131289741251
The mystery of Java EE 6 annotations inheritance,|inheritance|annotations|jpa-2.0|java-ee-6|ejb-3.1|,11,2011-04-04T09:17:30.120,null_dereference,1,7854,2524,1,1,0.44646762516101535,-0.4182812775444968
,,76,2011-03-28T19:42:37.590,null_dereference,0,0,2542,0,0,-0.7562398118175595,0.6038737718356382
,,24,2011-03-28T04:56:26.070,thread_safety_violation,0,0,333,0,0,-0.7282109763824568,-0.1553819768828811
How can I get around declaring an unused variable in a list comprehension?,|python|list-comprehension|,101,2011-03-29T18:26:00.647,dead_store,10,40388,346,1,1,1.9753445422352514,-0.7921003962923197
,,28,2011-04-05T11:24:51.913,resource_leak,0,0,857,0,0,-0.7445483323947316,-0.0035186602751595014
,,11,2011-04-01T00:11:07.053,out_of_bounds,0,0,3296,0,0,-0.8619946029841826,0.582658536836042
Accessing application context from TestSuite in Setup() before calling getActivity(),|android|unit-testing|,45,2011-04-04T20:53:00.653,null_dereference,7,38100,3463,1,1,1.3848473176368064,-0.1027577720488723
,,11,2011-04-04T20:58:41.937,out_of_bounds,0,0,727,0,0,-0.7591024455848431,-0.09543209238190341
How to check if user paid on android?,|android|in-app-purchase|billing|,11,2011-04-05T14:14:29.787,thread_safety_violation,2,12055,392,1,1,0.6835062532461897,-0.9910787683770772
,,24,2011-04-07T00:53:04.540,resource_leak,0,0,1110,0,0,-0.7593309476939737,0.04970810443371816
,,118,2011-04-02T09:00:53.073,null_dereference,0,0,161,0,0,-0.6120565237576572,0.11771129760828251
,,11,2011-04-04T21:22:08.270,thread_safety_violation,0,0,1042,0,0,-0.7717186501705932,-0.01228746482111991
When SyncAdapter runs synchronization on android?,|android|android-syncadapter|,21,2011-04-04T11:06:59.040,thread_safety_violation,1,9728,349,1,1,0.5550839146891225,-0.9537354109835747
Memory errors and list limits?,|python|list|memory|limits|,69,2011-04-04T11:09:38.680,out_of_bounds,4,242545,1188,1,1,2.1932700146919557,-0.04075155760218895
Thread-safe Dictionary.Add,|.net|collections|dictionary|thread-safety|,19,2011-03-31T21:04:18.883,thread_safety_violation,2,10350,546,1,1,0.67764815975107,-0.927652970546956
What about multithreading in Android SQLite?,|android|multithreading|sqlite|,14,2011-04-07T06:00:28.870,thread_safety_violation,6,20432,1216,1,1,1.2161567025957531,-0.8250259836332697
Ruby Semaphores?,|ruby|mutex|semaphore|,16,2011-03-29T20:54:03.980,thread_safety_violation,7,8270,871,1,1,1.297676596065199,-0.9609067976318914
,,13,2011-03-30T03:13:07.560,thread_safety_violation,0,0,2311,0,0,-0.8202191314080014,0.32944305047864236
cucumber / rails error uninitialized constant DatabaseCleaner (NameError),|ruby-on-rails|cucumber|integration-testing|capybara|,11,2011-03-29T20:57:24.323,uninitialized_value,4,11464,206,1,1,0.9468394023099962,-1.0831111874890054
,,26,2011-04-02T15:40:43.660,thread_safety_violation,0,0,2133,0,0,-0.797978773921558,0.32650662487648763
,,16,2011-03-29T21:16:48.227,null_dereference,0,0,576,0,0,-0.7472426774379181,-0.11834761269841486
Node.js and Mutexes,|javascript|node.js|,42,2011-03-30T03:53:08.260,thread_safety_violation,5,39343,662,1,1,1.2410982069492817,-0.8076570246970111
,,40,2011-04-04T12:28:53.333,thread_safety_violation,0,0,1182,0,0,-0.7436162508492371,0.12292414488674495
,,83,2011-04-08T07:15:27.813,thread_safety_violation,0,0,2990,0,0,-0.7660460580113679,0.7458414637530956
,,18,2011-04-06T09:07:38.123,thread_safety_violation,0,0,608,0,0,-0.7461995235243014,-0.10312473007385624
,,17,2011-04-05T08:09:36.397,thread_safety_violation,0,0,2845,0,0,-0.8369570018515697,0.48394587907242065
List.Add() thread safety,|c#|asp.net|,110,2011-04-08T00:58:12.193,thread_safety_violation,9,69287,345,1,1,2.008712316605145,-0.6677862247015468
,,78,2011-04-08T18:37:15.357,thread_safety_violation,0,0,2207,0,0,-0.7404977782754658,0.5222265645719188
Is it OK doing a return from inside using block,|c#|return|,27,2011-04-06T14:30:30.820,resource_leak,5,2299,1059,1,1,1.0124525266692697,-0.8477349063458931
,,22,2011-04-08T01:22:07.843,thread_safety_violation,0,0,1122,0,0,-0.7621363651052824,0.04609907454780872
Reporting Services 2008 - The report server installation is not initialized,|ssrs-2008|,30,2011-04-05T15:07:10.273,uninitialized_value,1,63116,2853,1,1,0.7467373891910875,-0.12677211072448777
,,114,2011-04-08T01:44:57.727,null_dereference,0,0,972,0,0,-0.6491878443230852,0.31822283113911953
,,26,2011-04-07T12:12:12.460,null_dereference,0,0,1685,0,0,-0.7800357273996024,0.20825648790115112
,,34,2011-04-03T21:10:20.567,out_of_bounds,0,0,3980,0,0,-0.8626545890064703,0.8411302657778547
,,13,2011-04-09T04:04:06.400,null_dereference,0,0,545,0,0,-0.7494882828415423,-0.13669476625895646
,,31,2011-04-08T15:40:27.637,uninitialized_value,0,0,9368,0,3,-1.081938964728125,2.253134657461395
,,11,2011-04-07T14:16:47.167,resource_leak,0,0,485,0,0,-0.7494099963475367,-0.1593082824444735
,,19,2011-04-09T22:02:41.480,null_dereference,0,0,1067,0,0,-0.7634207358738019,0.021417092220731192
,,27,2011-04-11T14:12:03.717,null_dereference,0,0,799,0,0,-0.7433877487401066,-0.02221605192887659
,,22,2011-04-06T18:13:31.503,resource_leak,0,0,1383,0,0,-0.7725897917620468,0.11499033738388646
,,13,2011-04-07T08:12:47.373,thread_safety_violation,0,0,1587,0,0,-0.7912218865823409,0.1383423826881432
valgrind memory leak errors when using pthread_create,|c++|memory-leaks|pthreads|valgrind|,31,2011-04-10T08:43:44.980,resource_leak,5,38882,2171,1,1,1.1654436213786172,-0.44779544486364714
Memory Leak when using DirectorySearcher.FindAll(),|c#|.net|memory-leaks|directoryservices|adsi|,26,2011-04-12T07:46:22.263,resource_leak,5,13347,1103,1,1,1.0677768823320934,-0.811461845586764
Synchronizing/sending data between threads,|multithreading|delphi|synchronization|delphi-xe|,12,2011-04-08T20:38:31.377,thread_safety_violation,5,8543,2286,1,1,0.9787940131329487,-0.5588385469036495
How can assigning a variable result in a serious performance drop while the execution order is (nearly) untouched?,|java|multithreading|performance|jvm|volatile|,19,2011-04-12T17:08:16.640,thread_safety_violation,4,458,10208,1,3,0.49751648836421736,1.5560936728019723
BIGINT UNSIGNED value is out of range,|mysql|biginteger|,46,2011-04-09T12:41:45.177,out_of_bounds,7,69064,495,1,1,1.6681357164906407,-0.8041687577631484
,,38,2011-04-08T21:23:31.253,thread_safety_violation,0,0,938,0,0,-0.7361684988194284,0.051743608157786045
Simple Java name based locks?,|java|locking|,69,2011-04-12T18:26:31.593,thread_safety_violation,23,42918,2170,1,1,3.561930016262705,-0.6819949899045767
,,614,2011-04-09T12:58:49.007,uninitialized_value,0,0,962,0,0,-0.06758730645270179,2.0096943864474115
What causes a java.lang.ArrayIndexOutOfBoundsException and how do I prevent it?,|java|arrays|exception|arrayindexoutofboundsexception|,361,2011-04-05T15:54:03.717,out_of_bounds,25,1011899,330,1,4,9.342860460859631,2.240199423627996
,,31,2011-04-09T19:51:55.300,null_dereference,0,0,315,0,0,-0.719353250077981,-0.13641554351566212
Is this use of Parallel.ForEach() thread safe?,|c#|multithreading|parallel-processing|thread-safety|parallel.foreach|,24,2011-04-09T13:49:27.373,thread_safety_violation,4,25545,743,1,1,1.0146830611829947,-0.8615752338204143
,,35,2011-04-09T13:52:19.420,thread_safety_violation,0,0,709,0,0,-0.7304839184834383,-0.018865882726676598
Need to avoid subprocess deadlock without communicate,|python|subprocess|pipe|stdout|deadlock|,22,2011-04-07T14:43:21.340,thread_safety_violation,5,10398,973,1,1,1.0527857838677448,-0.8668149822254712
,,12,2011-04-05T16:18:52.053,null_dereference,0,0,2066,0,0,-0.8115689278881851,0.26138678468566656
,,11,2011-04-14T09:44:57.853,thread_safety_violation,0,0,1728,0,0,-0.7991939401573378,0.16878305742236416
,,26,2011-04-06T13:11:12.380,thread_safety_violation,0,0,1366,0,0,-0.7672593170413349,0.12405605554594497
Performance considerations of Haskell FFI / C?,|performance|haskell|parallel-processing|ffi|,28,2011-04-14T14:59:33.643,thread_safety_violation,4,3752,1781,1,1,0.8628587496814856,-0.6293666388347965
